23567 3 
9 33 107
9 33 107
9 33 108
9 33 108
9 33 109
9 33 109
9 33 110
9 33 110
9 33 111
9 33 111
9 33 112
9 33 112
9 33 113
9 33 113
9 33 114
9 33 114
9 33 115
9 33 115
9 33 116
9 33 116
9 33 117
9 33 117
9 33 118
9 33 118
9 33 119
9 33 119
9 34 24
9 34 24
9 34 25
9 34 25
9 34 26
9 34 26
9 34 27
9 34 27
9 34 28
9 34 28
9 34 29
9 34 29
9 34 30
9 34 30
9 34 31
9 34 31
9 34 32
9 34 32
9 34 33
9 34 33
9 34 34
9 34 34
9 34 35
9 34 35
9 34 36
9 34 36
9 34 37
9 34 37
9 34 38
9 34 38
9 34 39
9 34 39
9 34 40
9 34 40
9 34 41
9 34 41
9 34 42
9 34 42
9 34 43
9 34 43
9 34 44
9 34 44
9 34 45
9 34 45
9 34 46
9 34 46
9 34 47
9 34 47
9 34 48
9 34 48
9 34 49
9 34 49
9 34 50
9 34 50
9 34 51
9 34 51
9 34 52
9 34 52
9 34 53
9 34 53
9 34 54
9 34 54
9 34 55
9 34 55
9 34 56
9 34 56
9 34 57
9 34 57
9 34 58
9 34 58
9 34 59
9 34 59
9 34 60
9 34 60
9 34 61
9 34 61
9 34 62
9 34 62
9 34 63
9 34 63
9 34 64
9 34 64
9 34 65
9 34 65
9 34 66
9 34 66
9 34 67
9 34 67
9 34 68
9 34 68
9 34 69
9 34 69
9 34 70
9 34 70
9 34 71
9 34 71
9 34 72
9 34 72
9 34 73
9 34 73
9 34 74
9 34 74
9 34 75
9 34 75
9 34 76
9 34 76
9 34 77
9 34 77
9 34 90
9 34 90
9 34 91
9 34 91
9 34 92
9 34 92
9 34 93
9 34 93
9 34 94
9 34 94
9 34 95
9 34 95
9 34 96
9 34 96
9 34 97
9 34 97
9 34 98
9 34 98
9 34 99
9 34 99
9 34 100
9 34 100
9 34 101
9 34 101
9 34 102
9 34 102
9 34 103
9 34 103
9 34 104
9 34 104
9 34 105
9 34 105
9 34 106
9 34 106
9 34 107
9 34 107
9 34 108
9 34 108
9 34 109
9 34 109
9 34 110
9 34 110
9 34 111
9 34 111
9 34 112
9 34 112
9 34 113
9 34 113
9 34 114
9 34 114
9 34 115
9 34 115
9 34 116
9 34 116
9 34 117
9 34 117
9 34 118
9 34 118
9 34 119
9 34 119
9 35 25
9 35 25
9 35 26
9 35 26
9 35 27
9 35 27
9 35 28
9 35 28
9 35 29
9 35 29
9 35 30
9 35 30
9 35 31
9 35 31
9 35 32
9 35 32
9 35 33
9 35 33
9 35 34
9 35 34
9 35 37
9 35 37
9 35 38
9 35 38
9 35 39
9 35 39
9 35 40
9 35 40
9 35 41
9 35 41
9 35 42
9 35 42
9 35 43
9 35 43
9 35 44
9 35 44
9 35 45
9 35 45
9 35 46
9 35 46
9 35 47
9 35 47
9 35 48
9 35 48
9 35 49
9 35 49
9 35 50
9 35 50
9 35 51
9 35 51
9 35 52
9 35 52
9 35 53
9 35 53
9 35 54
9 35 54
9 35 55
9 35 55
9 35 56
9 35 56
9 35 57
9 35 57
9 35 58
9 35 58
9 35 59
9 35 59
9 35 60
9 35 60
9 35 61
9 35 61
9 35 62
9 35 62
9 35 63
9 35 63
9 35 64
9 35 64
9 35 65
9 35 65
9 35 66
9 35 66
9 35 67
9 35 67
9 35 68
9 35 68
9 35 69
9 35 69
9 35 70
9 35 70
9 35 71
9 35 71
9 35 72
9 35 72
9 35 73
9 35 73
9 35 74
9 35 74
9 35 75
9 35 75
9 35 76
9 35 76
9 35 91
9 35 91
9 35 92
9 35 92
9 35 93
9 35 93
9 35 94
9 35 94
9 35 95
9 35 95
9 35 96
9 35 96
9 35 97
9 35 97
9 35 98
9 35 98
9 35 99
9 35 99
9 35 100
9 35 100
9 35 101
9 35 101
9 35 102
9 35 102
9 35 103
9 35 103
9 35 104
9 35 104
9 35 105
9 35 105
9 35 106
9 35 106
9 35 107
9 35 107
9 35 108
9 35 108
9 35 109
9 35 109
9 35 110
9 35 110
9 35 111
9 35 111
9 35 112
9 35 112
9 35 113
9 35 113
9 35 114
9 35 114
9 35 115
9 35 115
9 35 116
9 35 116
9 35 117
9 35 117
9 35 118
9 35 118
9 35 119
9 35 119
9 36 25
9 36 25
9 36 26
9 36 26
9 36 27
9 36 27
9 36 28
9 36 28
9 36 29
9 36 29
9 36 30
9 36 30
9 36 31
9 36 31
9 36 32
9 36 32
9 36 33
9 36 33
9 36 34
9 36 34
9 36 40
9 36 40
9 36 41
9 36 41
9 36 42
9 36 42
9 36 43
9 36 43
9 36 44
9 36 44
9 36 45
9 36 45
9 36 46
9 36 46
9 36 47
9 36 47
9 36 48
9 36 48
9 36 49
9 36 49
9 36 50
9 36 50
9 36 51
9 36 51
9 36 52
9 36 52
9 36 53
9 36 53
9 36 54
9 36 54
9 36 55
9 36 55
9 36 56
9 36 56
9 36 57
9 36 57
9 36 58
9 36 58
9 36 59
9 36 59
9 36 60
9 36 60
9 36 61
9 36 61
9 36 62
9 36 62
9 36 63
9 36 63
9 36 64
9 36 64
9 36 65
9 36 65
9 36 66
9 36 66
9 36 67
9 36 67
9 36 68
9 36 68
9 36 69
9 36 69
9 36 70
9 36 70
9 36 71
9 36 71
9 36 72
9 36 72
9 36 73
9 36 73
9 36 74
9 36 74
9 36 75
9 36 75
9 36 93
9 36 93
9 36 94
9 36 94
9 36 95
9 36 95
9 36 96
9 36 96
9 36 97
9 36 97
9 36 98
9 36 98
9 36 99
9 36 99
9 36 100
9 36 100
9 36 101
9 36 101
9 36 102
9 36 102
9 36 103
9 36 103
9 36 104
9 36 104
9 36 105
9 36 105
9 36 106
9 36 106
9 36 107
9 36 107
9 36 108
9 36 108
9 36 109
9 36 109
9 36 110
9 36 110
9 36 111
9 36 111
9 36 112
9 36 112
9 36 113
9 36 113
9 36 114
9 36 114
9 36 115
9 36 115
9 36 116
9 36 116
9 36 117
9 36 117
9 36 118
9 36 118
9 36 119
9 36 119
9 37 26
9 37 26
9 37 27
9 37 27
9 37 28
9 37 28
9 37 29
9 37 29
9 37 30
9 37 30
9 37 31
9 37 31
9 37 32
9 37 32
9 37 33
9 37 33
9 37 34
9 37 34
9 37 44
9 37 44
9 37 45
9 37 45
9 37 46
9 37 46
9 37 47
9 37 47
9 37 48
9 37 48
9 37 49
9 37 49
9 37 50
9 37 50
9 37 51
9 37 51
9 37 52
9 37 52
9 37 53
9 37 53
9 37 54
9 37 54
9 37 55
9 37 55
9 37 56
9 37 56
9 37 57
9 37 57
9 37 58
9 37 58
9 37 59
9 37 59
9 37 60
9 37 60
9 37 61
9 37 61
9 37 62
9 37 62
9 37 63
9 37 63
9 37 64
9 37 64
9 37 65
9 37 65
9 37 66
9 37 66
9 37 67
9 37 67
9 37 68
9 37 68
9 37 69
9 37 69
9 37 70
9 37 70
9 37 71
9 37 71
9 37 72
9 37 72
9 37 73
9 37 73
9 37 74
9 37 74
9 37 94
9 37 94
9 37 95
9 37 95
9 37 96
9 37 96
9 37 97
9 37 97
9 37 98
9 37 98
9 37 99
9 37 99
9 37 100
9 37 100
9 37 101
9 37 101
9 37 102
9 37 102
9 37 103
9 37 103
9 37 104
9 37 104
9 37 105
9 37 105
9 37 106
9 37 106
9 37 107
9 37 107
9 37 108
9 37 108
9 37 109
9 37 109
9 37 110
9 37 110
9 37 111
9 37 111
9 37 112
9 37 112
9 37 113
9 37 113
9 37 114
9 37 114
9 37 115
9 37 115
9 37 116
9 37 116
9 37 117
9 37 117
9 37 118
9 37 118
9 37 119
9 37 119
9 38 26
9 38 26
9 38 27
9 38 27
9 38 28
9 38 28
9 38 29
9 38 29
9 38 30
9 38 30
9 38 31
9 38 31
9 38 32
9 38 32
9 38 33
9 38 33
9 38 34
9 38 34
9 38 48
9 38 48
9 38 49
9 38 49
9 38 50
9 38 50
9 38 51
9 38 51
9 38 52
9 38 52
9 38 53
9 38 53
9 38 54
9 38 54
9 38 55
9 38 55
9 38 56
9 38 56
9 38 57
9 38 57
9 38 58
9 38 58
9 38 59
9 38 59
9 38 60
9 38 60
9 38 61
9 38 61
9 38 62
9 38 62
9 38 63
9 38 63
9 38 64
9 38 64
9 38 65
9 38 65
9 38 66
9 38 66
9 38 67
9 38 67
9 38 68
9 38 68
9 38 69
9 38 69
9 38 70
9 38 70
9 38 71
9 38 71
9 38 72
9 38 72
9 38 73
9 38 73
9 38 79
9 38 79
9 38 80
9 38 80
9 38 81
9 38 81
9 38 82
9 38 82
9 38 83
9 38 83
9 38 99
9 38 99
9 38 100
9 38 100
9 38 101
9 38 101
9 38 102
9 38 102
9 38 103
9 38 103
9 38 104
9 38 104
9 38 105
9 38 105
9 38 106
9 38 106
9 38 107
9 38 107
9 38 108
9 38 108
9 38 109
9 38 109
9 38 110
9 38 110
9 38 111
9 38 111
9 38 112
9 38 112
9 38 113
9 38 113
9 38 114
9 38 114
9 38 115
9 38 115
9 38 116
9 38 116
9 38 117
9 38 117
9 38 118
9 38 118
9 38 119
9 38 119
9 39 26
9 39 26
9 39 27
9 39 27
9 39 28
9 39 28
9 39 29
9 39 29
9 39 30
9 39 30
9 39 31
9 39 31
9 39 32
9 39 32
9 39 33
9 39 33
9 39 34
9 39 34
9 39 56
9 39 56
9 39 57
9 39 57
9 39 63
9 39 63
9 39 64
9 39 64
9 39 65
9 39 65
9 39 66
9 39 66
9 39 67
9 39 67
9 39 68
9 39 68
9 39 69
9 39 69
9 39 70
9 39 70
9 39 71
9 39 71
9 39 72
9 39 72
9 39 73
9 39 73
9 39 78
9 39 78
9 39 79
9 39 79
9 39 80
9 39 80
9 39 81
9 39 81
9 39 82
9 39 82
9 39 83
9 39 83
9 39 84
9 39 84
9 39 102
9 39 102
9 39 103
9 39 103
9 39 104
9 39 104
9 39 105
9 39 105
9 39 106
9 39 106
9 39 107
9 39 107
9 39 108
9 39 108
9 39 109
9 39 109
9 39 110
9 39 110
9 39 111
9 39 111
9 39 112
9 39 112
9 39 113
9 39 113
9 39 114
9 39 114
9 39 115
9 39 115
9 39 116
9 39 116
9 39 117
9 39 117
9 39 118
9 39 118
9 39 119
9 39 119
9 40 27
9 40 27
9 40 28
9 40 28
9 40 29
9 40 29
9 40 30
9 40 30
9 40 31
9 40 31
9 40 32
9 40 32
9 40 33
9 40 33
9 40 34
9 40 34
9 40 63
9 40 63
9 40 64
9 40 64
9 40 65
9 40 65
9 40 66
9 40 66
9 40 67
9 40 67
9 40 68
9 40 68
9 40 69
9 40 69
9 40 70
9 40 70
9 40 71
9 40 71
9 40 72
9 40 72
9 40 73
9 40 73
9 40 76
9 40 76
9 40 77
9 40 77
9 40 78
9 40 78
9 40 79
9 40 79
9 40 80
9 40 80
9 40 81
9 40 81
9 40 82
9 40 82
9 40 83
9 40 83
9 40 84
9 40 84
9 40 85
9 40 85
9 40 105
9 40 105
9 40 106
9 40 106
9 40 107
9 40 107
9 40 108
9 40 108
9 40 109
9 40 109
9 40 110
9 40 110
9 40 111
9 40 111
9 40 112
9 40 112
9 40 113
9 40 113
9 40 114
9 40 114
9 40 115
9 40 115
9 40 116
9 40 116
9 40 117
9 40 117
9 40 118
9 40 118
9 40 119
9 40 119
9 41 29
9 41 29
9 41 30
9 41 30
9 41 31
9 41 31
9 41 32
9 41 32
9 41 33
9 41 33
9 41 34
9 41 34
9 41 35
9 41 35
9 41 36
9 41 36
9 41 63
9 41 63
9 41 64
9 41 64
9 41 65
9 41 65
9 41 66
9 41 66
9 41 67
9 41 67
9 41 68
9 41 68
9 41 69
9 41 69
9 41 70
9 41 70
9 41 71
9 41 71
9 41 72
9 41 72
9 41 73
9 41 73
9 41 74
9 41 74
9 41 75
9 41 75
9 41 76
9 41 76
9 41 77
9 41 77
9 41 78
9 41 78
9 41 79
9 41 79
9 41 80
9 41 80
9 41 81
9 41 81
9 41 82
9 41 82
9 41 83
9 41 83
9 41 84
9 41 84
9 41 85
9 41 85
9 41 86
9 41 86
9 41 87
9 41 87
9 41 108
9 41 108
9 41 109
9 41 109
9 41 110
9 41 110
9 41 111
9 41 111
9 41 112
9 41 112
9 42 31
9 42 31
9 42 32
9 42 32
9 42 33
9 42 33
9 42 34
9 42 34
9 42 35
9 42 35
9 42 36
9 42 36
9 42 63
9 42 63
9 42 64
9 42 64
9 42 65
9 42 65
9 42 66
9 42 66
9 42 67
9 42 67
9 42 68
9 42 68
9 42 69
9 42 69
9 42 70
9 42 70
9 42 71
9 42 71
9 42 72
9 42 72
9 42 73
9 42 73
9 42 74
9 42 74
9 42 75
9 42 75
9 42 76
9 42 76
9 42 77
9 42 77
9 42 78
9 42 78
9 42 79
9 42 79
9 42 80
9 42 80
9 42 81
9 42 81
9 42 82
9 42 82
9 42 83
9 42 83
9 42 84
9 42 84
9 42 85
9 42 85
9 42 86
9 42 86
9 42 87
9 42 87
9 42 88
9 42 88
9 43 33
9 43 33
9 43 34
9 43 34
9 43 35
9 43 35
9 43 36
9 43 36
9 43 37
9 43 37
9 43 62
9 43 62
9 43 63
9 43 63
9 43 64
9 43 64
9 43 65
9 43 65
9 43 66
9 43 66
9 43 67
9 43 67
9 43 68
9 43 68
9 43 69
9 43 69
9 43 70
9 43 70
9 43 71
9 43 71
9 43 72
9 43 72
9 43 73
9 43 73
9 43 74
9 43 74
9 43 75
9 43 75
9 43 76
9 43 76
9 43 77
9 43 77
9 43 78
9 43 78
9 43 79
9 43 79
9 43 80
9 43 80
9 43 81
9 43 81
9 43 82
9 43 82
9 43 83
9 43 83
9 43 84
9 43 84
9 43 85
9 43 85
9 43 86
9 43 86
9 43 87
9 43 87
9 43 88
9 43 88
9 43 89
9 43 89
9 44 35
9 44 35
9 44 36
9 44 36
9 44 37
9 44 37
9 44 60
9 44 60
9 44 61
9 44 61
9 44 62
9 44 62
9 44 63
9 44 63
9 44 64
9 44 64
9 44 65
9 44 65
9 44 66
9 44 66
9 44 67
9 44 67
9 44 68
9 44 68
9 44 69
9 44 69
9 44 70
9 44 70
9 44 71
9 44 71
9 44 72
9 44 72
9 44 73
9 44 73
9 44 80
9 44 80
9 44 81
9 44 81
9 44 82
9 44 82
9 44 83
9 44 83
9 44 84
9 44 84
9 45 37
9 45 37
9 45 60
9 45 60
9 45 61
9 45 61
9 45 62
9 45 62
9 45 63
9 45 63
9 45 64
9 45 64
9 45 65
9 45 65
9 45 66
9 45 66
9 45 67
9 45 67
9 45 68
9 45 68
9 45 69
9 45 69
9 45 70
9 45 70
9 46 59
9 46 59
9 46 60
9 46 60
9 46 61
9 46 61
9 46 62
9 46 62
9 46 63
9 46 63
9 46 64
9 46 64
9 46 65
9 46 65
9 46 66
9 46 66
9 47 59
9 47 59
9 47 60
9 47 60
9 47 61
9 47 61
9 47 62
9 47 62
10 1 1
10 1 1
10 1 2
10 1 2
10 1 3
10 1 3
10 1 4
10 1 4
10 1 5
10 1 5
10 1 6
10 1 6
10 1 7
10 1 7
10 1 8
10 1 8
10 1 9
10 1 9
10 1 10
10 1 10
10 1 11
10 1 11
10 1 12
10 1 12
10 1 13
10 1 13
10 1 14
10 1 14
10 1 15
10 1 15
10 1 16
10 1 16
10 1 17
10 1 17
10 2 1
10 2 1
10 2 2
10 2 2
10 2 3
10 2 3
10 2 4
10 2 4
10 2 5
10 2 5
10 2 6
10 2 6
10 2 7
10 2 7
10 2 8
10 2 8
10 2 9
10 2 9
10 2 10
10 2 10
10 2 11
10 2 11
10 2 12
10 2 12
10 2 13
10 2 13
10 2 14
10 2 14
10 2 15
10 2 15
10 2 16
10 2 16
10 2 17
10 2 17
10 3 1
10 3 1
10 3 2
10 3 2
10 3 3
10 3 3
10 3 4
10 3 4
10 3 5
10 3 5
10 3 6
10 3 6
10 3 7
10 3 7
10 3 8
10 3 8
10 3 9
10 3 9
10 3 10
10 3 10
10 3 11
10 3 11
10 3 12
10 3 12
10 3 13
10 3 13
10 3 14
10 3 14
10 3 15
10 3 15
10 3 16
10 3 16
10 3 17
10 3 17
10 4 1
10 4 1
10 4 2
10 4 2
10 4 3
10 4 3
10 4 4
10 4 4
10 4 5
10 4 5
10 4 6
10 4 6
10 4 7
10 4 7
10 4 8
10 4 8
10 4 9
10 4 9
10 4 10
10 4 10
10 4 11
10 4 11
10 4 12
10 4 12
10 4 13
10 4 13
10 4 14
10 4 14
10 4 15
10 4 15
10 4 16
10 4 16
10 4 17
10 4 17
10 5 1
10 5 1
10 5 2
10 5 2
10 5 3
10 5 3
10 5 4
10 5 4
10 5 5
10 5 5
10 5 6
10 5 6
10 5 7
10 5 7
10 5 8
10 5 8
10 5 9
10 5 9
10 5 10
10 5 10
10 5 11
10 5 11
10 5 12
10 5 12
10 5 13
10 5 13
10 5 14
10 5 14
10 5 15
10 5 15
10 5 16
10 5 16
10 5 17
10 5 17
10 6 1
10 6 1
10 6 2
10 6 2
10 6 3
10 6 3
10 6 4
10 6 4
10 6 5
10 6 5
10 6 6
10 6 6
10 6 7
10 6 7
10 6 8
10 6 8
10 6 9
10 6 9
10 6 10
10 6 10
10 6 11
10 6 11
10 6 12
10 6 12
10 6 13
10 6 13
10 6 14
10 6 14
10 6 15
10 6 15
10 6 16
10 6 16
10 6 17
10 6 17
10 7 1
10 7 1
10 7 2
10 7 2
10 7 3
10 7 3
10 7 4
10 7 4
10 7 5
10 7 5
10 7 6
10 7 6
10 7 7
10 7 7
10 7 8
10 7 8
10 7 9
10 7 9
10 7 10
10 7 10
10 7 11
10 7 11
10 7 12
10 7 12
10 7 13
10 7 13
10 7 14
10 7 14
10 7 15
10 7 15
10 7 16
10 7 16
10 7 17
10 7 17
10 8 1
10 8 1
10 8 2
10 8 2
10 8 3
10 8 3
10 8 4
10 8 4
10 8 5
10 8 5
10 8 6
10 8 6
10 8 7
10 8 7
10 8 8
10 8 8
10 8 9
10 8 9
10 8 10
10 8 10
10 8 11
10 8 11
10 8 12
10 8 12
10 8 13
10 8 13
10 8 14
10 8 14
10 8 15
10 8 15
10 8 16
10 8 16
10 9 1
10 9 1
10 9 2
10 9 2
10 9 3
10 9 3
10 9 4
10 9 4
10 9 5
10 9 5
10 9 6
10 9 6
10 9 7
10 9 7
10 9 8
10 9 8
10 9 9
10 9 9
10 9 10
10 9 10
10 9 11
10 9 11
10 9 12
10 9 12
10 9 13
10 9 13
10 9 14
10 9 14
10 9 15
10 9 15
10 10 1
10 10 1
10 10 2
10 10 2
10 10 3
10 10 3
10 10 4
10 10 4
10 10 5
10 10 5
10 10 6
10 10 6
10 10 7
10 10 7
10 10 8
10 10 8
10 10 9
10 10 9
10 10 10
10 10 10
10 10 11
10 10 11
10 10 12
10 10 12
10 10 13
10 10 13
10 10 14
10 10 14
10 11 1
10 11 1
10 11 2
10 11 2
10 11 3
10 11 3
10 11 4
10 11 4
10 11 5
10 11 5
10 11 6
10 11 6
10 11 7
10 11 7
10 11 8
10 11 8
10 11 9
10 11 9
10 11 10
10 11 10
10 11 11
10 11 11
10 11 12
10 11 12
10 11 13
10 11 13
10 11 14
10 11 14
10 12 1
10 12 1
10 12 2
10 12 2
10 12 3
10 12 3
10 12 4
10 12 4
10 12 5
10 12 5
10 12 6
10 12 6
10 12 7
10 12 7
10 12 8
10 12 8
10 12 9
10 12 9
10 12 10
10 12 10
10 12 11
10 12 11
10 12 12
10 12 12
10 12 13
10 12 13
10 13 1
10 13 1
10 13 2
10 13 2
10 13 3
10 13 3
10 13 4
10 13 4
10 13 5
10 13 5
10 13 6
10 13 6
10 13 7
10 13 7
10 13 8
10 13 8
10 13 9
10 13 9
10 13 10
10 13 10
10 13 11
10 13 11
10 13 12
10 13 12
10 14 1
10 14 1
10 14 2
10 14 2
10 14 3
10 14 3
10 14 4
10 14 4
10 14 5
10 14 5
10 14 6
10 14 6
10 14 7
10 14 7
10 14 8
10 14 8
10 14 9
10 14 9
10 14 10
10 14 10
10 14 11
10 14 11
10 15 1
10 15 1
10 15 2
10 15 2
10 15 3
10 15 3
10 15 4
10 15 4
10 15 5
10 15 5
10 15 6
10 15 6
10 15 7
10 15 7
10 15 8
10 15 8
10 15 9
10 15 9
10 15 10
10 15 10
10 15 11
10 15 11
10 16 1
10 16 1
10 16 2
10 16 2
10 16 3
10 16 3
10 16 4
10 16 4
10 16 5
10 16 5
10 16 6
10 16 6
10 16 7
10 16 7
10 16 8
10 16 8
10 16 9
10 16 9
10 16 10
10 16 10
10 17 1
10 17 1
10 17 2
10 17 2
10 17 3
10 17 3
10 17 4
10 17 4
10 17 5
10 17 5
10 17 6
10 17 6
10 17 7
10 17 7
10 17 8
10 17 8
10 17 9
10 17 9
10 18 1
10 18 1
10 18 2
10 18 2
10 18 3
10 18 3
10 18 4
10 18 4
10 18 5
10 18 5
10 18 6
10 18 6
10 18 7
10 18 7
10 18 8
10 18 8
10 19 1
10 19 1
10 19 2
10 19 2
10 19 3
10 19 3
10 19 4
10 19 4
10 19 5
10 19 5
10 19 6
10 19 6
10 19 7
10 19 7
10 19 8
10 19 8
10 20 1
10 20 1
10 20 2
10 20 2
10 20 3
10 20 3
10 20 4
10 20 4
10 20 5
10 20 5
10 20 6
10 20 6
10 20 7
10 20 7
10 21 1
10 21 1
10 21 2
10 21 2
10 21 3
10 21 3
10 21 4
10 21 4
10 21 5
10 21 5
10 21 6
10 21 6
10 22 1
10 22 1
10 22 2
10 22 2
10 22 3
10 22 3
10 22 4
10 22 4
10 22 5
10 22 5
10 23 1
10 23 1
10 23 2
10 23 2
10 23 3
10 23 3
10 23 4
10 23 4
10 24 1
10 24 1
10 24 2
10 24 2
10 24 3
10 24 3
10 25 1
10 25 1
10 25 2
10 25 2
9 26 119
9 26 119
9 31 119
9 31 119
10 32 1
10 32 1
10 32 2
10 32 2
10 32 3
10 32 3
10 33 1
10 33 1
10 33 2
10 33 2
10 33 3
10 33 3
10 33 4
10 33 4
10 33 5
10 33 5
10 34 1
10 34 1
10 34 2
10 34 2
10 34 3
10 34 3
10 34 4
10 34 4
10 34 5
10 34 5
10 34 6
10 34 6
10 34 7
10 34 7
10 35 1
10 35 1
10 35 2
10 35 2
10 35 3
10 35 3
10 35 4
10 35 4
10 35 5
10 35 5
10 35 6
10 35 6
10 35 7
10 35 7
10 35 8
10 35 8
10 35 9
10 35 9
10 35 10
10 35 10
10 36 1
10 36 1
10 36 2
10 36 2
10 36 3
10 36 3
10 36 4
10 36 4
10 36 5
10 36 5
10 36 6
10 36 6
10 36 7
10 36 7
10 36 8
10 36 8
10 36 9
10 36 9
10 36 10
10 36 10
10 36 11
10 36 11
10 36 12
10 36 12
10 36 13
10 36 13
10 36 14
10 36 14
10 36 15
10 36 15
10 37 1
10 37 1
10 37 2
10 37 2
10 37 3
10 37 3
10 37 4
10 37 4
10 37 5
10 37 5
10 37 6
10 37 6
10 37 7
10 37 7
10 37 8
10 37 8
10 37 9
10 37 9
10 37 10
10 37 10
10 37 11
10 37 11
10 37 12
10 37 12
10 37 13
10 37 13
10 37 14
10 37 14
10 37 15
10 37 15
10 37 16
10 37 16
10 37 17
10 37 17
10 37 18
10 37 18
10 37 19
10 37 19
10 37 20
10 37 20
10 37 21
10 37 21
10 37 22
10 37 22
10 38 1
10 38 1
10 38 2
10 38 2
10 38 3
10 38 3
10 38 4
10 38 4
10 38 5
10 38 5
10 38 6
10 38 6
10 38 7
10 38 7
10 38 8
10 38 8
10 38 9
10 38 9
10 38 10
10 38 10
10 38 11
10 38 11
10 38 12
10 38 12
10 38 13
10 38 13
10 38 14
10 38 14
10 38 15
10 38 15
10 38 16
10 38 16
10 38 17
10 38 17
10 38 18
10 38 18
10 38 19
10 38 19
10 38 20
10 38 20
10 38 21
10 38 21
10 39 1
10 39 1
10 39 2
10 39 2
10 39 3
10 39 3
10 39 4
10 39 4
10 39 5
10 39 5
10 39 6
10 39 6
10 39 7
10 39 7
10 39 8
10 39 8
10 40 1
10 40 1
10 40 2
10 40 2
10 40 3
10 40 3
11 1 11
11 1 11
11 1 12
11 1 12
11 1 13
11 1 13
11 1 14
11 1 14
11 1 15
11 1 15
11 1 16
11 1 16
11 1 17
11 1 17
11 1 18
11 1 18
11 1 19
11 1 19
11 1 20
11 1 20
11 1 21
11 1 21
11 1 22
11 1 22
11 1 23
11 1 23
11 1 24
11 1 24
11 1 25
11 1 25
11 1 26
11 1 26
11 1 27
11 1 27
11 1 28
11 1 28
11 2 11
11 2 11
11 2 12
11 2 12
11 2 13
11 2 13
11 2 14
11 2 14
11 2 15
11 2 15
11 2 16
11 2 16
11 2 17
11 2 17
11 2 18
11 2 18
11 2 19
11 2 19
11 2 20
11 2 20
11 2 21
11 2 21
11 2 22
11 2 22
11 2 23
11 2 23
11 2 24
11 2 24
11 2 25
11 2 25
11 2 26
11 2 26
11 2 27
11 2 27
11 2 28
11 2 28
11 3 11
11 3 11
11 3 12
11 3 12
11 3 13
11 3 13
11 3 14
11 3 14
11 3 15
11 3 15
11 3 16
11 3 16
11 3 17
11 3 17
11 3 18
11 3 18
11 3 19
11 3 19
11 3 20
11 3 20
11 3 21
11 3 21
11 3 22
11 3 22
11 3 23
11 3 23
11 3 24
11 3 24
11 3 25
11 3 25
11 3 26
11 3 26
11 3 27
11 3 27
11 3 28
11 3 28
11 4 11
11 4 11
11 4 12
11 4 12
11 4 13
11 4 13
11 4 14
11 4 14
11 4 15
11 4 15
11 4 16
11 4 16
11 4 17
11 4 17
11 4 18
11 4 18
11 4 19
11 4 19
11 4 20
11 4 20
11 4 21
11 4 21
11 4 22
11 4 22
11 4 23
11 4 23
11 4 24
11 4 24
11 4 25
11 4 25
11 4 26
11 4 26
11 4 27
11 4 27
11 4 28
11 4 28
11 5 11
11 5 11
11 5 12
11 5 12
11 5 13
11 5 13
11 5 14
11 5 14
11 5 15
11 5 15
11 5 16
11 5 16
11 5 17
11 5 17
11 5 18
11 5 18
11 5 19
11 5 19
11 5 20
11 5 20
11 5 21
11 5 21
11 5 22
11 5 22
11 5 23
11 5 23
11 5 24
11 5 24
11 5 25
11 5 25
11 5 26
11 5 26
11 5 27
11 5 27
11 5 28
11 5 28
11 6 11
11 6 11
11 6 12
11 6 12
11 6 13
11 6 13
11 6 14
11 6 14
11 6 15
11 6 15
11 6 16
11 6 16
11 6 17
11 6 17
11 6 18
11 6 18
11 6 19
11 6 19
11 6 20
11 6 20
11 6 21
11 6 21
11 6 22
11 6 22
11 6 23
11 6 23
11 6 24
11 6 24
11 6 25
11 6 25
11 6 26
11 6 26
11 6 27
11 6 27
11 6 28
11 6 28
11 7 11
11 7 11
11 7 12
11 7 12
11 7 13
11 7 13
11 7 14
11 7 14
11 7 15
11 7 15
11 7 16
11 7 16
11 7 17
11 7 17
11 7 18
11 7 18
11 7 19
11 7 19
11 7 20
11 7 20
11 7 21
11 7 21
11 7 22
11 7 22
11 7 23
11 7 23
11 7 24
11 7 24
11 7 25
11 7 25
11 7 26
11 7 26
11 7 27
11 7 27
11 7 28
11 7 28
11 8 11
11 8 11
11 8 12
11 8 12
11 8 13
11 8 13
11 8 14
11 8 14
11 8 15
11 8 15
11 8 16
11 8 16
11 8 17
11 8 17
11 8 18
11 8 18
11 8 19
11 8 19
11 8 20
11 8 20
11 8 21
11 8 21
11 8 22
11 8 22
11 8 23
11 8 23
11 8 24
11 8 24
11 8 25
11 8 25
11 8 26
11 8 26
11 8 27
11 8 27
11 8 28
11 8 28
11 9 12
11 9 12
11 9 13
11 9 13
11 9 14
11 9 14
11 9 15
11 9 15
11 9 16
11 9 16
11 9 17
11 9 17
11 9 18
11 9 18
11 9 19
11 9 19
11 9 20
11 9 20
11 9 21
11 9 21
11 9 22
11 9 22
11 9 23
11 9 23
11 9 24
11 9 24
11 9 25
11 9 25
11 9 26
11 9 26
11 9 27
11 9 27
11 9 28
11 9 28
11 10 14
11 10 14
11 10 15
11 10 15
11 10 16
11 10 16
11 10 17
11 10 17
11 10 18
11 10 18
11 10 19
11 10 19
